sample_id_nwd_id	merge_id	hgsc_xfer_subdir	batch	merge_path	current_cram_name	new_cram_name	json_path	cram_path
NWD825263	TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD825263.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD825263-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD825624	TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD825624.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD825624-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD830203	TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD830203.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD830203-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD836139	TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram	NWD836139.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/TMSOLW.NWD836139-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram
NWD838073	TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD838073.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD838073-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD840989	TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD840989.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD840989-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD880876	TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD880876.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD880876-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD885277	TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD885277.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD885277-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD886793	TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD886793.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD886793-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD899727	TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD899727.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD899727-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD915258	TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD915258.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD915258-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD918813	TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD918813.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD918813-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD929702	TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram	NWD929702.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/TMSOLW.NWD929702-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram
NWD936768	TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD936768.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD936768-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD940572	TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD940572.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD940572-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD963668	TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD963668.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD963668-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD983042	TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD983042.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD983042-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD985271	TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD985271.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD985271-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD993802	TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD993802.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD993802-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD995515	TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram	NWD995515.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/TMSOLW.NWD995515-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram
NWD997062	TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD997062.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD997062-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
